target_index,pixel_scale,FWHM,R_E,r_s_eff,N_pix_expected,A_expected,max_snr_expected,IC_joint_expected,N_pix,A,max_snr,IC_joint
338,0.1,0.4,0.9264960020928572,0.3740901427672877,41,0.4100000000000001,3.364585349450963,6.346454327292565,149,1.4900000000000002,5.225715264948661,23.063943774794932
339,0.1,0.4,0.4719074530967176,0.5414037728636267,154,1.5400000000000003,10.201714796228686,8.389504217954556,200,2.0000000000000004,11.180410120988999,10.895460023317606
340,0.1,0.4,1.3112626312998212,0.3861449320528926,0,0.0,1.2731773156756228,0.0,75,0.7500000000000001,3.5868849904516993,15.917711392819687
341,0.1,0.4,0.7654706574728987,0.1658582989995123,19,0.19000000000000003,2.4133474931680245,5.480560280868069,92,0.9200000000000002,4.912679571368043,26.537449781045385
342,0.1,0.4,0.6085643763447109,0.2311889895234625,0,0.0,1.6253277191036344,0.0,83,0.8300000000000002,3.8393172992963907,13.655181887318223
343,0.1,0.4,1.9595071050441533,0.193686311353988,0,0.0,0.8612264543001751,0.0,40,0.4000000000000001,3.154983677541624,25.292276611418455
344,0.1,0.4,0.7552720384507379,0.2236947847675335,30,0.30000000000000004,7.418459391087619,6.3306575232265665,74,0.7400000000000001,9.135645467141602,15.615621890625532
345,0.1,0.4,0.4614609440489654,0.6399441485675995,0,0.0,0.7029084649698046,0.0,48,0.4800000000000001,3.262077686235559,2.16328696065991
346,0.1,0.4,1.6440384593044814,0.2083945982869705,0,0.0,0.5830473078058085,0.0,45,0.45000000000000007,3.154871438183768,22.187994337677384
347,0.1,0.4,0.5294236948407971,0.3515209822486506,0,0.0,1.4068555902972397,0.0,86,0.8600000000000002,3.4160190039304177,8.095256054321087
348,0.1,0.4,1.2968047717868472,0.2949084609902624,0,0.0,0.9096758138360425,0.0,40,0.4000000000000001,3.154871283895526,10.993282181802734
349,0.1,0.4,0.9266683658569012,0.339637343369382,13,0.13000000000000003,2.725091875012547,2.2168293974666837,86,0.8600000000000002,3.7660475522792485,14.665179090933444
350,0.1,0.4,1.1954566184497135,0.2881183559462295,0,0.0,1.8091678699542402,0.0,61,0.6100000000000001,3.5988669861589697,15.818771222927971
351,0.1,0.4,0.7736114371183065,0.3445987797381185,14,0.14,2.6509600681634975,1.9643424390328459,83,0.8300000000000002,4.250846309634644,11.645744459980444
352,0.1,0.4,0.8503370004793658,0.3336433753179343,20,0.20000000000000004,3.471063679617011,3.1858005560168308,79,0.7900000000000001,4.134542907002542,12.583912196266482
353,0.1,0.4,0.9064707726079222,0.478156655274038,0,0.0,1.2809320083773248,0.0,66,0.6600000000000001,3.3629252355081802,7.820014415285505
354,0.1,0.4,0.5115707030044514,0.2614506069048419,0,0.0,1.817341488049831,0.0,75,0.7500000000000001,3.5065529652685967,9.171857348972008
355,0.1,0.4,0.4125242123938042,0.1818010620189804,39,0.39000000000000007,4.503003123936742,5.530923508053647,87,0.8700000000000002,5.7821262829589815,12.338213979504289
356,0.1,0.4,0.5843309216269741,0.2455167783025846,0,0.0,1.4652899667991413,0.0,66,0.6600000000000001,3.411714657720285,9.817516620964449
357,0.1,0.4,1.6022395473412383,0.3864143274517748,0,0.0,1.876515337724149,0.0,60,0.6000000000000001,3.795506977322795,15.549108497483191
358,0.1,0.4,0.6373257804232343,0.778086110087076,0,0.0,1.9228329259185306,0.0,61,0.6100000000000001,4.087093544866052,3.122796444202892
359,0.1,0.4,1.0824498087599497,0.90539187397009,0,0.0,0.6508728482322129,0.0,81,0.8100000000000002,3.323079717733475,6.052519703781079
360,0.1,0.4,0.484315185049892,0.3991599430254684,10,0.10000000000000002,2.6013066657532504,0.7583350883404373,60,0.6000000000000001,3.9557802227616983,4.5500105300426235
361,0.1,0.4,0.6769931595829674,0.3383501981524905,10,0.10000000000000002,2.701422127945666,1.2505407919065532,69,0.6900000000000002,4.6189526327136035,8.628731464155216
362,0.1,0.4,1.0067104638008637,0.4758081723035549,0,0.0,0.15316794787854598,0.0,54,0.5400000000000001,3.3311898364892563,7.140793313571531
363,0.1,0.4,0.8605424157179672,0.1929033283291081,0,0.0,1.264088073072921,0.0,50,0.5000000000000001,3.1548824338902244,13.940635822159955
364,0.1,0.4,0.5864204671155039,0.2562849529360065,8,0.08000000000000002,2.374693084709607,1.144079003463639,69,0.6900000000000002,4.053366862578957,9.867681404873887
365,0.1,0.4,0.4995559307653318,0.283738876477052,120,1.2000000000000002,5.2174326799571,13.204639164217628,188,1.8800000000000003,6.381075567093839,20.68726802394095
366,0.1,0.4,0.4341835696070026,0.0962697414120711,236,2.3600000000000003,44.73855402716589,66.52357799831252,278,2.7800000000000007,45.41710255689279,78.36251984546983
367,0.1,0.4,1.0622451951278715,0.2235877837357665,1,0.010000000000000002,2.051694818736676,0.29693180721336415,67,0.6700000000000002,4.121066485077258,19.894431083295398
368,0.1,0.4,1.482728316657421,0.398899616486515,0,0.0,0.04616756149877417,0.0,38,0.38000000000000006,3.15618634276079,8.827984802488324
369,0.1,0.4,0.59142973408186,0.1767890566811701,0,0.0,0.5728493363254945,0.0,44,0.44000000000000006,3.1548712815807423,9.199844149054432
370,0.1,0.4,0.9216763474089316,0.5829738951323264,0,0.0,0.6721883594500924,0.0,63,0.6300000000000001,3.3980176549934495,6.2251511572382086
371,0.1,0.4,0.3886285945805066,0.6525937133316997,0,0.0,0.735238840618177,0.0,60,0.6000000000000001,3.241823357661625,2.2331769367446475
372,0.1,0.4,0.5734193286258275,0.168273671413694,12,0.12000000000000002,2.1984175287241405,2.5557444183414435,76,0.7600000000000001,4.372859933934366,16.186381316162475
373,0.1,0.4,1.001533115592024,0.2621828755087717,0,0.0,0.9099109970452772,0.0,49,0.4900000000000001,3.154871285882838,11.698686119559156
374,0.1,0.4,2.101017647680841,0.5483912059252344,0,0.0,1.7841271376938357,0.0,65,0.6500000000000001,3.5237122180293716,15.56440749136867
375,0.1,0.4,0.4212692550171236,0.4147118021957693,0,0.0,1.4151187037451343,0.0,78,0.7800000000000001,3.3612019673504046,4.952083850362695
376,0.1,0.4,0.7139517726130813,0.441217048149852,16,0.16000000000000003,2.4974490875602697,1.6181418546878077,80,0.8000000000000002,4.3048395188266095,8.090709273439039
377,0.1,0.4,1.6299660773396585,0.1366174328329156,0,0.0,1.4759661422787447,0.0,50,0.5000000000000001,3.222104249177538,37.28399726201858
378,0.1,0.4,1.0945754238969954,0.1847877588823749,0,0.0,1.3523338737463748,0.0,41,0.4100000000000001,3.1554348003006942,15.178762601485168
379,0.1,0.4,0.6115766950393468,0.3927538016732171,27,0.2700000000000001,2.6054704317553736,2.627691109499641,99,0.9900000000000002,4.247883222709612,9.634867401498683
380,0.1,0.4,0.6600264707725195,0.0795110098656057,401,4.010000000000001,104.07399559396197,208.0455706913597,446,4.460000000000001,105.15392882163914,231.3923304946295
381,0.1,0.4,0.3660573489082587,0.350583638752235,0,0.0,1.841163139118524,0.0,68,0.6800000000000002,3.517604183187361,4.43758225112033
382,0.1,0.4,0.4767030761677934,0.35166043998749,42,0.4200000000000001,4.895466909970761,3.558391654702397,107,1.0700000000000003,6.145613192360229,9.065426358408489
383,0.1,0.4,1.138843985552728,0.1347689306659452,92,0.9200000000000002,4.013489517758462,48.589484865467526,138,1.3800000000000003,6.113843134338411,72.88422729820128
384,0.1,0.4,0.4949824942627661,0.7400191541195527,49,0.4900000000000001,4.6795232241584985,2.048438719783224,103,1.0300000000000002,5.793355215651474,4.305901798728002
385,0.1,0.4,0.5732209666670917,0.8224031208106665,0,0.0,1.8565072796900448,0.0,56,0.56,4.368574006847838,2.4395254985866046
386,0.1,0.4,0.5345722050613538,0.0878660969697129,50,0.5000000000000001,7.472837723755443,19.01231758812001,90,0.9000000000000001,7.938352944869179,34.22217165861602
387,0.1,0.4,1.1711650039561234,0.2270320771441511,0,0.0,1.7566904114702517,0.0,69,0.6900000000000002,3.942616098447502,22.246411798249714
388,0.1,0.4,1.000176699763145,0.4181034870823354,0,0.0,1.7996992577948452,0.0,55,0.5500000000000002,3.1567489415391967,8.223101484821528
389,0.1,0.4,0.7029331907389808,0.6058017462823766,0,0.0,1.0950580654935749,0.0,61,0.6100000000000001,3.1553738222640195,4.423778581257493
390,0.1,0.4,0.4799287126891075,0.4574602882860254,2,0.020000000000000004,2.0390173161209546,0.13113944668488736,60,0.6000000000000001,3.6545713334233394,3.9341834005466207
391,0.1,0.4,0.4961460184710083,0.3333720964661148,0,0.0,0.804292363125317,0.0,41,0.4100000000000001,3.1549240217122563,3.813679026556399
392,0.1,0.4,1.0037705729062834,0.2490071693483307,35,0.3500000000000001,2.746612111670445,8.818011682068922,124,1.2400000000000002,4.485351143084491,31.240955673615613
393,0.1,0.4,0.9764715936788944,0.6668017922802735,0,0.0,0.6058895069302748,0.0,44,0.44000000000000006,3.166237888097059,4.02712907149515
394,0.1,0.4,0.3342511749381821,0.3021442272350035,35,0.3500000000000001,4.803755129614054,2.419951729240143,94,0.9400000000000002,5.569649545860898,6.499298929959242
395,0.1,0.4,0.895035878754009,0.3298460078733959,0,0.0,0.4638368791944206,0.0,40,0.4000000000000001,3.154871281550761,6.783740422724388
396,0.1,0.4,0.80584075248196,0.4053649013935871,153,1.5300000000000002,8.164340599796553,19.009668003117966,253,2.5300000000000007,8.777166785096762,31.434287612998993
397,0.1,0.4,0.5162256766465796,0.3129858708949613,0,0.0,1.944651597834142,0.0,79,0.7900000000000001,3.530826785831421,8.143703967064669
398,0.1,0.4,1.1028531385052245,0.7351324425126607,0,0.0,0.675956030377747,0.0,55,0.5500000000000002,3.33809738850549,5.156972328216107
399,0.1,0.4,0.5001162634363346,0.3958901011714386,0,0.0,1.1349712195262893,0.0,58,0.5800000000000001,3.4213021188984496,4.579355355418787
400,0.1,0.4,1.6565161672753272,0.6698329559059516,0,0.0,0.02804077631080855,0.0,38,0.38000000000000006,3.1558780919784466,5.8734433153678545
401,0.1,0.4,0.6814176441409889,0.6791819032343316,0,0.0,1.8498331362631075,0.0,59,0.5900000000000001,3.5669684126945924,3.699638566345833
402,0.1,0.4,1.8640039980102376,0.2328653469840626,11,0.11000000000000001,2.9259626420755738,5.5031921461450635,54,0.5400000000000001,4.036363746023546,27.015670535621222
403,0.1,0.4,0.9431173228893732,0.1711258462102783,0,0.0,1.7720241393866505,0.0,81,0.8100000000000002,4.063042833593547,27.900703212655202
404,0.1,0.4,0.6046219046675319,0.4862247880934214,11,0.11000000000000001,2.629070277079018,0.8549082022100885,73,0.7300000000000001,4.2733989285613445,5.673481705576042
405,0.1,0.4,0.5467160321589742,0.3716218542173156,85,0.8500000000000002,4.752819346950073,7.815549295295508,157,1.5700000000000003,5.995111237088267,14.435779286604644
406,0.1,0.4,0.6571965896777342,0.1977949104071611,0,0.0,0.7991480889954299,0.0,64,0.6400000000000001,3.3173584092478015,13.290465125212657
407,0.1,0.4,1.1069612617649074,0.1620744353990978,0,0.0,0.9877621351211187,0.0,49,0.4900000000000001,3.3996666390121457,20.916740236097098
408,0.1,0.4,2.8901922800566435,0.2266963626570095,16,0.16000000000000003,3.10826509012137,12.749178002602056,60,0.6000000000000001,4.62969499202343,47.80941750975771
409,0.1,0.4,0.4530534647267651,0.1104125401259307,128,1.2800000000000002,12.363529286355156,32.8262325427917,177,1.7700000000000002,12.380195660379181,45.39252468807915
410,0.1,0.4,0.4004234994259415,0.2566881733196853,152,1.5200000000000002,9.01025594542648,14.819628015385138,210,2.1000000000000005,9.97139978134276,20.474486073887363
411,0.1,0.4,0.5912158818373966,0.3530051220525728,73,0.7300000000000001,3.4090212001047893,7.64131252600181,144,1.4400000000000004,4.409933177237847,15.073274023893982
412,0.1,0.4,0.9519158537770464,0.6842877057246972,69,0.6900000000000002,3.725313026551044,5.999139082976733,174,1.7400000000000004,5.181676251583083,15.128263774463065
413,0.1,0.4,1.549883531381089,0.1673389680421935,27,0.2700000000000001,2.2329610068432064,15.62952425131559,144,1.4400000000000004,4.082982619297268,83.35746267368314
414,0.1,0.4,1.95088576586228,0.7084497347494177,0,0.0,0.681895666463116,0.0,41,0.4100000000000001,3.15533666865658,7.0564565555103425
415,0.1,0.4,0.4540611259790315,0.3570902879480492,26,0.26000000000000006,3.3308028397008607,2.06628226703066,86,0.8600000000000002,4.600202075608726,6.834625960178336
416,0.1,0.4,0.5055253905061461,0.3730979829163413,0,0.0,0.749111375782059,0.0,50,0.5000000000000001,3.3439481838596534,4.234187579850661
417,0.1,0.4,0.702519227640353,0.4030462323860143,73,0.7300000000000001,5.224910309211388,7.952546677174528,107,1.0700000000000003,6.974960079085152,11.65647252681746
418,0.1,0.4,0.5639106913445895,0.6741324140972201,73,0.7300000000000001,8.11607542732554,3.8165239876577814,141,1.4100000000000004,9.46321419407172,7.371642222736263
419,0.1,0.4,1.246194329609057,0.2194670971928467,0,0.0,1.5812870747595884,0.0,72,0.7200000000000002,3.854289644931367,25.552233364225398
420,0.1,0.4,1.3975383118986022,0.5028194572677833,0,0.0,1.6492604151380355,0.0,65,0.6500000000000001,3.424493589101202,11.291327950868142
421,0.1,0.4,0.6234648608202968,0.1894460573042606,24,0.24000000000000005,3.0361390795302925,4.9364832635628195,88,0.8800000000000001,4.101515725095906,18.10043863306367
422,0.1,0.4,0.8439432956647667,0.2660675078629138,0,0.0,1.1496718586524053,0.0,63,0.6300000000000001,3.41982199810995,12.489412004385539
423,0.1,0.4,0.6165323107762589,0.4527389819233954,0,0.0,0.9280506278549346,0.0,61,0.6100000000000001,3.490725512178001,5.191798207542471
424,0.1,0.4,0.3763513253374163,0.2746962721648606,8,0.08000000000000002,2.2819467865955403,0.685031730447996,78,0.7800000000000001,4.053048123402022,6.679059371867961
425,0.1,0.4,2.368847854376444,0.1763434080966179,0,0.0,1.1319777521287888,0.0,50,0.5000000000000001,3.1613402252813105,41.97860087217155
426,0.1,0.4,0.8384799958771858,0.7699606297080701,69,0.6900000000000002,4.043226712967819,4.696272566028923,162,1.6200000000000003,5.167883212281076,11.026031241980949
427,0.1,0.4,0.3439211722288156,0.3357033306109009,17,0.17000000000000004,2.938982848262995,1.0885094432281774,76,0.7600000000000001,4.416625111122404,4.8662775109024405
428,0.1,0.4,0.4688837062464711,0.2714768346617754,0,0.0,1.622553879599755,0.0,47,0.4700000000000001,3.441098307492196,5.073530081544532
429,0.1,0.4,0.6785088632227763,0.1816332006887311,79,0.7900000000000001,7.843006744610546,18.444521703406327,141,1.4100000000000004,9.067282699949576,32.91996911620623
430,0.1,0.4,0.9303026705593608,0.1286230852334175,0,0.0,1.9261948075372828,0.0,70,0.7000000000000002,3.6050904666352723,31.64341903563482
431,0.1,0.4,0.5924461754950023,0.664441428810434,0,0.0,1.3632679843578772,0.0,55,0.5500000000000002,3.6973181241028295,3.0650312276736384
432,0.1,0.4,1.2464509757882205,0.4112686388206611,9,0.09000000000000002,2.6122424825867725,1.7047948900052405,78,0.7800000000000001,3.784519322164169,14.774889046712085
433,0.1,0.4,0.7715019677446754,1.236506719273827,0,0.0,0.18789914347445472,0.0,59,0.5900000000000001,3.3689791807619756,2.3007667178139113
434,0.1,0.4,1.1744238393512405,0.5611121024363058,9,0.09000000000000002,3.9555073028185674,1.1773287490445135,64,0.6400000000000001,4.392386999493928,8.372115548760984
435,0.1,0.4,0.4879494729561223,0.964406450146266,20,0.20000000000000004,3.4100635540132465,0.6324479073140243,72,0.7200000000000002,4.225157465786756,2.2768124663304876
436,0.1,0.4,0.4712046845417741,0.3389918373637948,0,0.0,1.6945193082797154,0.0,66,0.6600000000000001,3.5583503704114667,5.733823383035867
437,0.1,0.4,0.551697972085637,0.3331857506435919,85,0.8500000000000002,5.5676582011455515,8.796581099412379,137,1.3700000000000003,7.187293602861643,14.178018948464658
438,0.1,0.4,0.5800254072396497,0.5387758201060594,19,0.19000000000000003,2.1703307129436507,1.278417006467543,135,1.3500000000000003,4.601529190239446,9.083489256479911
439,0.1,0.4,0.4079885757633388,0.631791624510319,0,0.0,1.04331488334663,0.0,53,0.5300000000000001,3.1554342306188947,2.139094766037036
440,0.1,0.4,0.3724098302221711,0.2591317891552803,68,0.6800000000000002,2.969807315917765,6.107864201469301,115,1.1500000000000001,4.926535823278408,10.329476223073081
441,0.1,0.4,1.0629440436881954,0.2228642241786437,0,0.0,1.8358960853899307,0.0,96,0.9600000000000002,3.7667881261643985,28.616814949253403
442,0.1,0.4,0.5801005673930079,0.3512750283684265,0,0.0,0.1087265719614023,0.0,43,0.4300000000000001,3.182974360459517,4.438175642914096
443,0.1,0.4,0.7502689005096475,0.4658720672844966,26,0.26000000000000006,3.1817709198375037,2.6169994918017907,79,0.7900000000000001,4.959354465647086,7.951652302013133
444,0.1,0.4,0.5182944870891558,0.2556803771494283,0,0.0,1.0324121400623434,0.0,61,0.6100000000000001,3.1548713277508122,7.728390242762222
445,0.1,0.4,0.7143348190638412,0.2640697507737178,151,1.5100000000000002,32.79520030437108,25.529371823779407,229,2.2900000000000005,33.2953677552116,38.716729454605854
446,0.1,0.4,0.4936130834930953,0.2439641155730647,0,0.0,0.37151785927791736,0.0,57,0.5700000000000001,3.1550738962433926,7.208013382679227
447,0.1,0.4,0.8207800531243611,0.8231927496849517,0,0.0,1.1207150887033952,0.0,54,0.5400000000000001,3.2122645621640302,3.3651082086848927
448,0.1,0.4,0.6649308141035329,0.4307784374961456,0,0.0,1.8186047396715617,0.0,81,0.8100000000000002,3.5630241391416657,7.81425427411105
449,0.1,0.4,0.3817029157657115,0.1540369366093816,175,1.7500000000000004,55.00502643965985,27.103081462691204,224,2.24,54.24828875166013,34.69194427224473
450,0.1,0.4,0.704192522087187,0.8011779629251993,0,0.0,1.9556681900683106,0.0,43,0.4300000000000001,3.1548749478216678,2.3621685701382766
451,0.1,0.4,0.4978549305057713,0.1879568680888244,6,0.06000000000000001,2.056617425644148,0.993289582008974,105,1.0500000000000003,4.2163058661711235,17.382567685157046
452,0.1,0.4,1.1716954347613942,0.1181998291031557,214,2.1400000000000006,7.7349965245647825,132.58417172715906,296,2.9600000000000004,9.026269667818184,183.3874524824256
453,0.1,0.4,0.4326218677509119,0.4372227881684834,0,0.0,1.7739027572566108,0.0,82,0.8200000000000002,3.809343999896725,5.07106933175
454,0.1,0.4,0.341352805475738,0.5273148035715277,10,0.10000000000000002,2.4966742710135517,0.40458849624045673,78,0.7800000000000001,3.759041618440695,3.1557902706755625
455,0.1,0.4,0.3780195332037411,0.1442649845146078,169,1.6900000000000004,23.404208847802927,27.67706476314226,232,2.3200000000000003,24.577137566088666,37.99455044407694
456,0.1,0.4,0.66827734780594,0.1101851616735856,0,0.0,1.863669259713638,0.0,46,0.4600000000000001,3.291958419237528,17.436988300055877
457,0.1,0.4,0.934673940675702,0.2795958020951086,0,0.0,1.968927599309903,0.0,92,0.9200000000000002,4.0775185713987865,19.221945102942264
458,0.1,0.4,0.9644402513217888,0.2266320447078172,12,0.12000000000000002,2.1398076332809923,3.1916501014844876,86,0.8600000000000002,4.260341153886584,22.87349239397216
459,0.1,0.4,0.5940584878604361,0.1891900426492645,230,2.3000000000000003,11.457793967232291,45.13763326765108,268,2.6800000000000006,12.61170656705544,52.59515528578474
460,0.1,0.4,1.250870215085284,0.7637119104567386,0,0.0,0.36753983585511185,0.0,96,0.9600000000000002,3.550928659678825,9.827293757960641
461,0.1,0.4,0.3970098917678859,0.4846288952991102,80,0.8000000000000002,5.08334672047995,4.096019610250991,141,1.4100000000000004,6.5285550149691645,7.2192345630673715
462,0.1,0.4,0.5835744373701307,0.3382164290319585,3,0.030000000000000006,2.113107789739616,0.32352126512624335,63,0.6300000000000001,3.5560778840117084,6.793946567651111
463,0.1,0.4,0.7495584900598028,0.1164593757798392,21,0.21000000000000005,4.721924465595332,8.447542429415979,82,0.8200000000000002,5.314300968703465,32.985641867243345
464,0.1,0.4,1.288054780692274,0.2857774816855881,24,0.24000000000000005,3.1190436069672063,6.760792206728467,74,0.7400000000000001,4.848336011057589,20.845775970746107
465,0.1,0.4,0.5353076673651901,0.0893536381377345,71,0.7100000000000002,27.158145132964076,26.5845669347164,119,1.1900000000000002,26.733956846660117,44.557231904665514
466,0.1,0.4,0.52194967828312,0.3141991993170593,143,1.4300000000000004,3.0751895298558773,14.847030991151557,172,1.7200000000000004,5.121670312593939,17.857967346000475
467,0.1,0.4,0.6030926414695958,0.3687305355363093,3,0.030000000000000006,2.079923892831986,0.30667346307806426,61,0.6100000000000001,3.555544079206395,6.235693749253974
468,0.1,0.4,0.5076484449631083,0.5192866290105677,0,0.0,0.5289071236579204,0.0,43,0.4300000000000001,3.1549098136762375,2.6272681013140233
469,0.1,0.4,0.5163798826645705,0.2523504399423759,0,0.0,1.0460214087518012,0.0,47,0.4700000000000001,3.154871281550761,6.01095011236577
470,0.1,0.4,0.3878263784797809,0.1862286410243915,62,0.6200000000000001,7.597915830252188,8.06979639835484,113,1.1300000000000001,9.136284364211289,14.70785472603382
471,0.1,0.4,0.5661082097867999,0.1440941889191893,0,0.0,1.5704065447970457,0.0,59,0.5900000000000001,3.2942555490075156,14.487218667503289
472,0.1,0.4,1.7293590607175489,0.2874490917196593,0,0.0,1.5988619893098301,0.0,56,0.56,3.2554917286861063,21.056795400886138
473,0.1,0.4,0.5660278756624847,0.2350243780855594,172,1.7200000000000004,54.0323698599188,25.890078777940943,216,2.1600000000000006,53.969376788589884,32.51312218625142
474,0.1,0.4,0.4846668848793277,0.3049049550930672,63,0.6300000000000001,3.7501214824389226,6.2589204515546575,132,1.3200000000000003,5.059848117048539,13.11392856516214
475,0.1,0.4,0.3719144571162417,0.4956861404036795,0,0.0,1.6117451304555526,0.0,68,0.6800000000000002,3.552135809195233,3.1887848255284688
476,0.1,0.4,0.6885832831447,0.0988146737041272,6,0.06000000000000001,2.370421241273349,2.6131618058308423,62,0.6200000000000001,3.85368287511645,27.00267199358537
477,0.1,0.4,0.3955229872324585,0.5199204899219787,33,0.33000000000000007,4.291632915173043,1.5690209887464959,84,0.8400000000000002,6.330813134844517,3.9938716077183534
478,0.1,0.4,0.8315813089303112,0.2042476098006315,0,0.0,1.39196133159737,0.0,60,0.6000000000000001,3.3851328105926237,15.26788936004002
479,0.1,0.4,0.3506433623525322,0.2721184602625857,23,0.23000000000000004,3.921965999603395,1.8523176740577356,84,0.8400000000000002,5.177743031989727,6.764986287863034
480,0.1,0.4,0.6952926257336478,0.3223002114023738,74,0.7400000000000001,6.213708926266347,9.977431848480744,133,1.3300000000000003,6.535074631626769,17.93241129524242
481,0.1,0.4,1.4425110843867732,0.3563552425140695,0,0.0,1.7003399579984069,0.0,48,0.4800000000000001,3.171642380187199,12.143874249273773
482,0.1,0.4,0.5178467469781565,0.4480362541444375,263,2.6300000000000003,8.231270960627153,18.998698932763872,315,3.150000000000001,9.37601630254464,22.75509567992631
483,0.1,0.4,0.4915968783964554,0.2907263022059854,16,0.16000000000000003,2.647056153751508,1.6909267399141243,75,0.7500000000000001,4.019061839146386,7.9262190933474574
484,0.1,0.4,0.3286554542205713,0.2726095869493473,0,0.0,1.7790824185848217,0.0,67,0.6700000000000002,4.03935401945835,5.048409081828652
485,0.1,0.4,0.9475928723288952,0.3615627408041795,14,0.14,2.578301580358288,2.2932223642392486,87,0.8700000000000002,4.666831643402121,14.250738977772476
486,0.1,0.4,0.953111525083168,0.4959289867595602,0,0.0,0.2672832105882804,0.0,39,0.39000000000000007,3.1579637404110956,4.684560500426197
487,0.1,0.4,0.3644395029184896,0.2158035424762135,85,0.8500000000000002,18.17948731961713,8.971515652797391,153,1.5300000000000002,18.97947548748762,16.148728175035302
488,0.1,0.4,0.7934406908103699,0.4388422248886613,0,0.0,0.488900515706462,0.0,41,0.4100000000000001,3.1549960115091533,4.6330814467942645
489,0.1,0.4,0.6004921462087116,0.167457666541971,0,0.0,1.8161887012750695,0.0,88,0.8800000000000001,4.070672774417442,19.72263720347575
490,0.1,0.4,0.3807528134024339,0.1002575204250267,60,0.6000000000000001,12.817628196349968,14.241555588110355,119,1.1900000000000002,11.777504542882987,28.24575191641887
491,0.1,0.4,0.6380560222210657,0.4727868403288776,158,1.5800000000000003,8.74039489606014,13.326942888364007,199,1.9900000000000004,8.541612145959107,16.785200220154668
492,0.1,0.4,0.3913014755538218,0.3844156815911423,124,1.2400000000000002,6.936070395459779,7.888820827989852,177,1.7700000000000002,8.4475658266608,11.26065553672745
493,0.1,0.4,0.4883785171472286,0.2013690767581427,0,0.0,1.1486993504751475,0.0,63,0.6300000000000001,3.5038325568784776,9.549581505887563
494,0.1,0.4,0.3768874804079874,0.2009876543813208,166,1.6600000000000004,16.106561087008984,19.454964143291544,210,2.1000000000000005,16.259647937643294,24.611701627055567
495,0.1,0.4,0.7027233123647887,0.1740120337621791,9,0.09000000000000002,2.4598280969595328,2.2715777447059913,64,0.6400000000000001,4.1466386833371445,16.153441740131495
496,0.1,0.4,1.350624802917891,0.515114845428751,0,0.0,1.5160300973841485,0.0,97,0.9700000000000002,3.761175196231482,15.8958005973879
497,0.1,0.4,1.0205724733648127,0.1039743086726721,53,0.5300000000000001,5.100647357361783,32.5142466555249,113,1.1300000000000001,7.488245173382875,69.32282777498703
498,0.1,0.4,0.4225299981336428,0.4896162994545777,0,0.0,1.5555460380699306,0.0,45,0.45000000000000007,3.245572212153399,2.4271365579019424
499,0.1,0.4,0.7168529506005541,0.2390587050386516,52,0.5200000000000001,5.134643378053814,9.745606582597013,106,1.0600000000000003,7.089289002756257,19.866044187601602
500,0.1,0.4,1.501272575871289,0.132972700936113,0,0.0,0.6543619480673857,0.0,45,0.45000000000000007,3.4462066730956975,31.753353056027844
501,0.1,0.4,0.4847142221942302,0.4430392889771514,0,0.0,1.5039713491028892,0.0,63,0.6300000000000001,3.336758437728765,4.307884870202134
502,0.1,0.4,0.6075440264425807,0.3732022657642058,18,0.18000000000000005,3.705137338720322,1.8314117904625464,84,0.8400000000000002,4.75961534330238,8.546588355491883
503,0.1,0.4,0.5969900659782905,0.5870441868008154,0,0.0,1.8937325921644887,0.0,72,0.7200000000000002,3.650434679109076,4.576240353460521
504,0.1,0.4,0.9194440014551908,0.4283007145778057,0,0.0,1.44376619756444,0.0,114,1.1400000000000001,3.9951862666251086,15.295418119546852
505,0.1,0.4,1.0474526926050918,0.2332048186715544,33,0.33000000000000007,4.51257139891511,9.263835931026229,89,0.8900000000000001,5.077006248869842,24.9842847836768
506,0.1,0.4,0.9431792878352058,0.2961085996961157,0,0.0,1.546024983419198,0.0,55,0.5500000000000002,3.906419237553162,10.949289568965026
507,0.1,0.4,1.0613733579989515,0.5179704348165746,1,0.010000000000000002,2.1229524090640175,0.1280687668948239,55,0.5500000000000002,4.634195015036843,7.043782179215316
508,0.1,0.4,0.7410028908004996,0.2073257027958039,12,0.12000000000000002,2.9446189150268123,2.680575348864187,70,0.7000000000000002,3.9904602111137857,15.636689535041091
509,0.1,0.4,0.4666883118255874,0.1937739574974301,15,0.15000000000000002,2.8285667159242265,2.25789005905136,86,0.8600000000000002,4.377013927607299,12.94523633856113
510,0.1,0.4,1.0227740197038504,0.2658307518106925,0,0.0,0.8001130226357458,0.0,54,0.5400000000000001,3.4636233001347327,12.985188105545777
511,0.1,0.4,0.8723489837584509,0.6524921728516182,18,0.18000000000000005,2.8491013587809753,1.5040680142402774,60,0.6000000000000001,4.610250062190845,5.013560047467592
512,0.1,0.4,1.3979412841778478,0.1707226513432526,49,0.4900000000000001,6.859796251422589,25.076901917291263,93,0.9300000000000002,7.35846561788888,47.59493629200178
513,0.1,0.4,0.5376679852777121,0.6672787701755577,0,0.0,1.3591898750020486,0.0,53,0.5300000000000001,3.8916712063807988,2.669087165419398
514,0.1,0.4,0.833999925660389,0.2538200786290104,0,0.0,0.9259993935700532,0.0,41,0.4100000000000001,3.1548885425614226,8.419841413052357
